"","male","race_white","race_black","race_american_indian","race_asian_pacificislander","race_other","hispanic","grade","fam_income","fam_logincome","gen_health","close_to_people","part_of_school","students_prejudiced","happy_at_school","teachers_fair","school_feels_safe"
"3994",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,25000,10.1266711030504,"(2) (2) Very good",2,1,3,1,2,2
"3995",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,65000,11.0821579333748,"(3) (3) Good",2,2,4,2,1,1
"3996",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,10,24000,10.0858507751287,"(2) (2) Very good",2,2,3,2,2,2
"3997",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10,NA,NA,"(3) (3) Good",3,3,2,3,2,2
"3998",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,"(2) (2) Very good",NA,NA,NA,NA,NA,NA
"3999",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,12,16000,9.68040649926887,"(3) (3) Good",2,2,3,2,2,2
"4000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,"(4) (4) Fair",NA,NA,NA,NA,NA,NA
"4001",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,65000,11.0821579333748,"(2) (2) Very good",2,2,3,1,2,1
"4002",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,36000,10.4913019948302,"(1) (1) Excellent",1,1,3,2,3,2
"4003",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7,65000,11.0821579333748,"(2) (2) Very good",2,4,5,2,2,2
"4004",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11,93000,11.4403655247658,"(2) (2) Very good",5,4,2,3,2,3
"4005",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,10,12000,9.39274525863144,"(3) (3) Good",2,2,4,1,2,1
"4006",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8,20000,9.90353755128617,"(1) (1) Excellent",2,2,4,2,4,2
"4007",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,11,120000,11.6952553550628,"(3) (3) Good",3,3,2,4,4,3
"4008",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,12,36000,10.4913019948302,"(3) (3) Good",1,3,3,1,2,3
"4009",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,9,23000,10.043292972227,"(1) (1) Excellent",1,3,4,4,3,2
"4010",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,NA,NA,"(4) (4) Fair",4,4,5,5,2,4
"4011",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11,13000,9.47278155656217,"(2) (2) Very good",2,2,1,2,2,2
"4012",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11,NA,NA,"(1) (1) Excellent",2,1,5,2,2,1
"4013",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11,21000,9.95232533461943,"(2) (2) Very good",5,4,2,2,2,4
"4014",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,40000,10.5966597327836,"(2) (2) Very good",2,2,5,3,4,1
"4015",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,40000,10.5966597327836,"(2) (2) Very good",1,1,3,1,1,1
"4016",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,50000,10.8197982842103,"(3) (3) Good",2,2,3,3,4,2
"4017",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,10,NA,NA,"(4) (4) Fair",5,1,5,5,1,1
"4018",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,9,60000,11.002116507732,"(2) (2) Very good",2,1,3,2,2,2
"4019",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,95000,11.4616426968431,"(1) (1) Excellent",2,1,2,2,2,1
"4020",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,12,NA,NA,"(2) (2) Very good",5,5,3,5,4,3
"4021",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,"(2) (2) Very good",1,1,4,1,2,2
"4022",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,"(3) (3) Good",2,2,4,2,2,2
"4023",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,14000,9.54688403461792,"(2) (2) Very good",3,2,3,3,3,4
"4024",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,22000,9.99884318585288,"(2) (2) Very good",NA,NA,NA,NA,NA,NA
"4025",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,27000,10.2036291813376,"(3) (3) Good",2,4,3,3,4,3
"4026",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11,85000,11.3504183001091,"(1) (1) Excellent",4,3,2,4,2,1
"4027",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,20000,9.90353755128617,"(1) (1) Excellent",1,1,5,1,1,1
"4028",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,30000,10.3089859934221,"(3) (3) Good",4,3,4,3,3,3
"4029",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,12,NA,NA,"(1) (1) Excellent",3,1,3,1,4,2
"4030",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8,6e+05,13.3046866008636,"(2) (2) Very good",4,4,2,3,2,4
"4031",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,1e+05,11.5129354649202,"(1) (1) Excellent",4,3,2,3,3,1
"4032",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,1e+05,11.5129354649202,"(1) (1) Excellent",3,2,5,2,2,1
"4033",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,1e+05,11.5129354649202,"(4) (4) Fair",5,5,5,5,5,5
"4034",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9,30000,10.3089859934221,"(3) (3) Good",3,3,2,4,1,2
"4035",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,90000,11.4075760603618,"(2) (2) Very good",4,3,1,4,4,3
"4036",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,53000,10.8780660602808,"(2) (2) Very good",3,2,3,1,1,2
"4037",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,"(3) (3) Good",4,4,3,4,4,4
"4038",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(1) (1) Excellent",4,2,5,3,2,1
"4039",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(2) (2) Very good",1,2,3,1,2,2
"4040",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,340000,12.7367038377645,"(2) (2) Very good",2,3,2,3,2,4
"4041",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,36000,10.4913019948302,"(3) (3) Good",2,3,2,2,5,4
"4042",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,"(3) (3) Good",2,2,4,2,4,2
"4043",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,40000,10.5966597327836,"(1) (1) Excellent",2,1,4,1,3,1
"4044",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,56000,10.9331248267007,"(1) (1) Excellent",2,1,3,2,1,3
"4045",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,60000,11.002116507732,"(2) (2) Very good",3,2,4,3,4,2
"4046",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,"(1) (1) Excellent",4,4,4,2,2,2
"4047",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,91000,11.4186257744496,"(3) (3) Good",2,1,2,1,4,2
"4048",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,"(2) (2) Very good",2,1,4,1,2,3
"4049",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,70000,11.1562648066437,"(1) (1) Excellent",2,2,3,4,3,4
"4050",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,30000,10.3089859934221,"(3) (3) Good",1,1,5,2,3,2
"4051",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,8000,8.98732181285012,"(3) (3) Good",2,4,3,3,5,1
"4052",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,15000,9.61587214452889,"(3) (3) Good",2,2,1,2,4,4
"4053",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,35000,10.463131911492,"(3) (3) Good",2,2,1,3,3,2
"4054",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9,NA,NA,"(3) (3) Good",2,2,5,1,2,3
"4055",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,90000,11.4075760603618,"(1) (1) Excellent",3,4,3,5,4,3
"4056",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(2) (2) Very good",4,4,2,4,3,2
"4057",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9,NA,NA,"(2) (2) Very good",2,2,4,2,2,2
"4058",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10,49000,10.7995959850478,"(1) (1) Excellent",1,1,2,1,1,2
"4059",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,"(2) (2) Very good",1,1,4,2,4,2
"4060",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(1) (1) Excellent",4,2,4,1,3,2
"4061",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,40000,10.5966597327836,"(3) (3) Good",2,3,2,4,4,2
"4062",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,22000,9.99884318585288,"(2) (2) Very good",3,2,2,4,3,2
"4063",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,1e+05,11.5129354649202,"(1) (1) Excellent",2,2,3,2,2,2
"4064",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,41000,10.6213517356329,"(3) (3) Good",1,4,3,4,2,4
"4065",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,42000,10.6454487065059,"(1) (1) Excellent",1,1,5,1,1,1
"4066",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(4) (4) Fair",2,5,1,5,5,3
"4067",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,50000,10.8197982842103,"(2) (2) Very good",1,1,3,2,3,1
"4068",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,55000,10.9151066458675,"(1) (1) Excellent",1,1,4,2,1,3
"4069",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,38000,10.5453677541517,"(2) (2) Very good",4,4,1,4,4,1
"4070",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,75000,11.2252567257629,"(2) (2) Very good",2,2,1,2,2,1
"4071",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(2) (2) Very good",2,2,4,2,2,1
"4072",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,7000,8.8538082749772,"(2) (2) Very good",2,3,4,1,3,2
"4073",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,"(2) (2) Very good",2,2,4,2,2,2
"4074",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,"(1) (1) Excellent",2,2,4,4,2,2
"4075",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,"(1) (1) Excellent",4,2,4,2,2,2
"4076",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,32000,10.3735224312936,"(2) (2) Very good",3,3,1,2,1,2
"4077",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,"(1) (1) Excellent",3,2,3,3,3,3
"4078",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,"(3) (3) Good",2,2,1,4,1,3
"4079",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(1) (1) Excellent",2,1,3,2,1,1
"4080",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,9000,9.10509096125709,"(2) (2) Very good",3,2,3,2,2,4
"4081",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,11,73000,11.1982284186668,"(4) (4) Fair",5,5,1,5,5,3
"4082",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,37000,10.5187002182882,"(2) (2) Very good",5,3,4,4,2,2
"4083",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,49000,10.7995959850478,"(2) (2) Very good",4,2,4,4,3,4
"4084",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,25000,10.1266711030504,"(4) (4) Fair",3,2,3,3,2,2
"4085",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,1e+05,11.5129354649202,"(4) (4) Fair",3,2,4,3,1,4
"4086",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,38000,10.5453677541517,"(3) (3) Good",2,4,1,3,2,4
"4087",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,40000,10.5966597327836,"(1) (1) Excellent",2,2,3,4,2,2
"4088",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,32000,10.3735224312936,"(1) (1) Excellent",2,2,5,3,2,2
"4089",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,60000,11.002116507732,"(2) (2) Very good",1,1,3,1,2,1
"4090",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,70000,11.1562648066437,"(2) (2) Very good",1,1,4,1,2,1
"4091",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,63000,11.0509058782636,"(4) (4) Fair",2,3,4,3,2,2
"4092",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,40000,10.5966597327836,"(3) (3) Good",4,3,1,3,4,5
"4093",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,NA,NA,"(3) (3) Good",2,4,4,2,4,2
"4094",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,"(2) (2) Very good",NA,NA,NA,NA,NA,NA
"4095",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,"(3) (3) Good",2,2,2,3,4,4
"4096",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,2e+05,12.2060776455177,"(1) (1) Excellent",3,2,4,2,2,2
"4097",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,0,0,"(2) (2) Very good",1,1,2,2,5,1
"4098",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,5000,8.5173931714189,"(3) (3) Good",4,2,3,4,3,3
"4099",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,"(3) (3) Good",2,1,2,1,4,2
"4100",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,80000,11.2897944135779,"(1) (1) Excellent",3,2,1,2,2,2
"4101",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,15000,9.61587214452889,"(2) (2) Very good",2,3,1,3,3,2
"4102",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,12,NA,NA,"(3) (3) Good",1,1,3,1,1,1
"4103",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0,0,"(2) (2) Very good",4,4,4,4,2,3
"4104",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,9,NA,NA,"(2) (2) Very good",3,2,2,5,4,4
"4105",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,19000,9.85224688834253,"(2) (2) Very good",4,2,1,2,2,2
"4106",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,"(2) (2) Very good",1,1,4,1,2,1
"4107",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,10,55000,10.9151066458675,"(1) (1) Excellent",2,2,4,2,2,2
"4108",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,"(2) (2) Very good",1,1,4,1,1,1
"4109",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,35000,10.463131911492,"(2) (2) Very good",NA,NA,NA,NA,NA,NA
"4110",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,"(2) (2) Very good",2,2,2,2,2,2
"4111",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,8,9000,9.10509096125709,"(3) (3) Good",2,3,3,3,3,3
"4112",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,12,40000,10.5966597327836,"(2) (2) Very good",2,2,3,2,3,2
"4113",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7,NA,NA,"(3) (3) Good",3,2,3,4,4,5
"4114",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,"(2) (2) Very good",1,1,2,2,4,3
"4115",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,11,NA,NA,"(2) (2) Very good",3,3,2,3,3,3
"4116",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,0,0,"(3) (3) Good",2,2,2,1,2,4
"4117",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,"(1) (1) Excellent",2,2,1,1,2,2
"4118",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,"(3) (3) Good",1,1,2,3,3,2
"4119",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,80000,11.2897944135779,"(2) (2) Very good",1,1,2,1,1,1
"4120",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,90000,11.4075760603618,"(2) (2) Very good",2,1,3,3,2,1
"4121",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11,NA,NA,"(1) (1) Excellent",1,1,2,2,2,1
"4122",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,"(1) (1) Excellent",1,1,2,1,3,1
"4123",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(1) (1) Excellent",4,3,1,5,5,2
"4124",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,12,5000,8.5173931714189,"(4) (4) Fair",4,5,4,5,3,5
"4125",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,20000,9.90353755128617,"(2) (2) Very good",2,2,2,2,2,2
"4126",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,60000,11.002116507732,"(1) (1) Excellent",1,2,2,2,3,3
"4127",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,19000,9.85224688834253,"(1) (1) Excellent",2,2,4,2,2,2
"4128",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,15000,9.61587214452889,"(1) (1) Excellent",2,2,4,1,1,1
"4129",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,"(1) (1) Excellent",2,1,3,3,3,4
"4130",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,"(2) (2) Very good",1,1,2,1,1,1
"4131",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,23000,10.043292972227,"(2) (2) Very good",3,3,2,3,2,2
"4132",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,35000,10.463131911492,"(3) (3) Good",3,2,1,2,2,2
"4133",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,"(3) (3) Good",1,3,2,2,3,1
"4134",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,29000,10.2750855911327,"(2) (2) Very good",2,2,2,2,2,2
"4135",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,75000,11.2252567257629,"(3) (3) Good",3,4,1,4,3,2
"4136",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,"(2) (2) Very good",3,2,2,3,3,3
"4137",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,40000,10.5966597327836,"(4) (4) Fair",2,3,1,2,3,4
"4138",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,16000,9.68040649926887,"(3) (3) Good",5,4,1,5,1,2
"4139",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,23000,10.043292972227,"(1) (1) Excellent",1,1,4,1,1,1
"4140",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,"(2) (2) Very good",2,1,1,1,4,1
"4141",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,30000,10.3089859934221,"(3) (3) Good",2,2,4,2,2,1
"4142",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,"(4) (4) Fair",1,1,1,3,4,4
"4143",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,10,NA,NA,"(1) (1) Excellent",4,2,3,5,5,5
"4144",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,"(3) (3) Good",3,2,2,3,2,2
"4145",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,"(2) (2) Very good",2,2,3,2,3,2
"4146",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,75000,11.2252567257629,"(2) (2) Very good",2,1,1,2,2,3
"4147",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,3000,8.00670084544037,"(3) (3) Good",2,2,4,4,1,1
"4148",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,45000,10.7144399907278,"(2) (2) Very good",2,2,1,2,3,2
"4149",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7,13000,9.47278155656217,"(4) (4) Fair",4,2,1,2,4,4
"4150",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,12,NA,NA,"(2) (2) Very good",2,3,2,2,2,2
"4151",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,50000,10.8197982842103,"(2) (2) Very good",1,1,5,1,2,1
"4152",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(2) (2) Very good",3,4,1,4,5,5
"4153",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,"(4) (4) Fair",5,4,1,5,5,5
"4154",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,53000,10.8780660602808,"(1) (1) Excellent",2,2,4,2,2,2
"4155",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,35000,10.463131911492,"(3) (3) Good",2,1,3,1,2,1
"4156",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,16000,9.68040649926887,"(1) (1) Excellent",1,2,3,3,3,2
"4157",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,"(3) (3) Good",2,2,3,2,3,2
"4158",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,65000,11.0821579333748,"(1) (1) Excellent",2,2,4,2,2,2
"4159",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,60000,11.002116507732,"(2) (2) Very good",3,1,2,4,4,2
"4160",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,20000,9.90353755128617,"(1) (1) Excellent",3,4,4,4,2,2
"4161",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,6000,8.69968140098951,"(3) (3) Good",3,5,1,5,5,3
"4162",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,14000,9.54688403461792,"(1) (1) Excellent",2,5,2,4,4,2
"4163",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,18000,9.7981825908907,"(1) (1) Excellent",3,3,2,4,4,3
"4164",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,25000,10.1266711030504,"(3) (3) Good",2,2,4,2,3,2
"4165",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,15000,9.61587214452889,"(2) (2) Very good",2,2,2,2,2,2
"4166",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(3) (3) Good",2,2,2,2,5,3
"4167",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,16000,9.68040649926887,"(2) (2) Very good",4,5,1,4,1,2
"4168",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,16000,9.68040649926887,"(2) (2) Very good",5,5,1,5,2,1
"4169",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,45000,10.7144399907278,"(3) (3) Good",2,1,1,1,2,2
"4170",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,"(1) (1) Excellent",2,1,2,1,2,2
"4171",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,38000,10.5453677541517,"(3) (3) Good",2,2,2,2,4,2
"4172",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,45000,10.7144399907278,"(2) (2) Very good",2,2,3,1,1,1
"4173",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,43000,10.6689786502192,"(1) (1) Excellent",2,2,2,2,2,2
"4174",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,46000,10.7364184143654,"(1) (1) Excellent",3,2,1,3,1,1
"4175",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(1) (1) Excellent",2,2,2,2,2,2
"4176",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,35000,10.463131911492,"(3) (3) Good",2,4,4,2,2,2
"4177",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,56000,10.9331248267007,"(2) (2) Very good",5,5,3,5,2,3
"4178",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,11,32000,10.3735224312936,"(2) (2) Very good",2,2,3,2,2,3
"4179",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,69000,11.141876276228,"(2) (2) Very good",2,4,2,2,4,2
"4180",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,11000,9.30574145673943,"(2) (2) Very good",2,2,4,2,3,2
"4181",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,6000,8.69968140098951,"(2) (2) Very good",2,2,4,2,2,2
"4182",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,150000,11.9183972397228,"(2) (2) Very good",2,2,2,4,4,4
